bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,
17807,Gravitation #2,Maki Murakami,3.99,848449487X,9.79E+12,spa,208,10,0,6/30/2004,Ediciones Glénat España,
17890,The Gambler/Bobok/A Nasty Story,Fyodor Dostoyevsky/Jessie Coulson,3.99,140441794,9.78E+12,en-US,240,576,41,5/27/1966,Penguin Books,
18348,"Incest: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1932-1934",Anaïs Nin/Rupert Pole/Gunther Stuhlmann,3.99,151443661,9.78E+12,eng,418,908,54,10-01-1992,Houghton Mifflin Harcourt,
18353,Anaïs Nin: A Biography,Deirdre Bair,3.99,140255257,9.78E+12,eng,672,632,37,07-01-1996,Penguin Books,
19108,Dead Souls,Nikolai Gogol/Richard Pevear/Larissa Volokhonsky,3.99,1400043190,9.78E+12,eng,445,388,49,9/21/2004,Everyman's Library,
20234,Wings of Fire (Inspector Ian Rutledge  #2),Charles Todd,3.99,312965680,9.78E+12,eng,323,5029,438,5/15/1999,St. Martin's Paperbacks,
20239,Watchers of Time (Inspector Ian Rutledge  #5),Charles Todd,3.99,553583166,9.78E+12,eng,421,3194,326,7/30/2002,Bantam,
21075,Citizens: A Chronicle of the French Revolution,Simon Schama,3.99,141017279,9.78E+12,en-GB,825,90,12,08-05-2004,Penguin,
21430,The Big Bad Wolf,James Patterson/Peter J. Fernandez/Denis O'Hare,3.99,1586215809,9.78E+12,eng,8,101,13,11-01-2003,Little  Brown & Company,
21862,La Cinquième profession,David Morrell,3.99,2253060704,9.78E+12,fre,539,9,2,06-01-1992,Le Livre de Poche,
21996,The Devil in the White City: Murder  Magic  and Madness at the Fair That Changed America,Erik Larson/Tony Goldwyn,3.99,739303406,9.78E+12,eng,447,421575,23793,02-11-2003,Random House Audio Publishing Group,
22874,The Gap Into Vision: Forbidden Knowledge (Gap  #2),Stephen R. Donaldson,3.99,553297600,9.78E+12,en-US,480,5020,101,7/21/2010,Bantam,
22951,Shadowkill (Diadem: Shadith's Quest  #3),Jo Clayton/Jo Clayton,3.99,886774675,9.78E+12,eng,400,68,1,04-01-1991,DAW,
23512,Astronomy Today,Eric Chaisson/Steve McMillan,3.99,131445960,9.78E+12,eng,2,128,4,7/26/2004,Prentice Hall,
24048,The Abduction (Kidnapped  #1),Gordon Korman,3.99,043984777X,9.78E+12,eng,144,3306,263,05-01-2006,Scholastic Books,
24304,Poppy's Return,Avi/Brian Floca,3.99,60000147,9.78E+12,eng,256,1110,71,8/22/2006,HarperCollins,
24524,The Final Unfinished Voyage of Jack Aubrey (Aubrey & Maturin #21),Patrick O'Brian/Richard Snow,3.99,039306025X,9.78E+12,eng,144,2194,121,10/17/2004,W. W. Norton  Company,
24780,The Book of Three (The Chronicles of Prydain  #1),Lloyd Alexander,3.99,805080481,9.78E+12,en-US,190,64278,2525,5/16/2006,Square Fish,
24789,Libra,Don DeLillo/Michel Courtois-Fourcy,3.99,2742731105,9.78E+12,fre,656,8,1,01-01-2001,Babel,
25176,The Man With a Load of Mischief (Richard Jury  #1),Martha Grimes,3.99,451410815,9.78E+12,eng,272,14812,461,02-04-2003,Berkley Books,
25689,The Agricola and The Germania,Tacitus/Harold Mattingly/S.A. Handford,3.99,140442413,9.78E+12,eng,174,4013,110,2/28/1971,Penguin Books,
25693,Agricola/Germany,Tacitus/Anthony Richard Birley,3.99,192833006,9.78E+12,eng,224,29,2,9/23/1999,Oxford University Press,
25814,Only the Ring Finger Knows: The Lonely Ring Finger (Only the Ring Finger Knows  #1),Satoru Kannagi/Hotaru Odagiri/Allison Markin Powell,3.99,1569709041,9.78E+12,eng,210,925,37,3/28/2006,Digital Manga Publishing,
25933,The Black Sheep,Honoré de Balzac/Donald Adamson,3.99,140442375,9.78E+12,eng,339,1483,68,5/27/1976,Penguin Classics,
26581,Sleeping Beauty Trilogy (Sleeping Beauty  #1-3),A.N. Roquelaure/Anne Rice,3.99,452156610,9.78E+12,eng,724,10891,230,05-01-1999,Plume,
26922,Affliction,Russell Banks/Pierre Furlan,3.99,2742722807,9.78E+12,fre,486,63,1,12/29/1999,Babel,
27149,Economics,Paul Krugman/Robin Wells,3.99,716799561,9.78E+12,eng,1088,120,5,04-06-2007,Worth Publishers,
27308,The Spiral Staircase: My Climb Out of Darkness,Karen Armstrong,3.99,385721277,9.78E+12,eng,306,5755,575,2/22/2005,Anchor,
27586,In the Footsteps of Mr. Kurtz: Living on the Brink of Disaster in Mobutu's Congo,Michela Wrong,3.99,60934433,9.78E+12,eng,338,2387,115,5/28/2002,Harper Perennial,
27999,Close Range,Annie Proulx,3.99,684852225,9.78E+12,eng,285,12555,799,02-10-2000,Scribner,
28205,Vulcan's Forge (Philip Mercer  #1),Jack Du Brul,3.99,451412109,9.78E+12,en-US,372,3369,105,12-06-2005,Berkley Books,
28375,The Flight of Icarus,Raymond Queneau/Barbara Wright,3.99,811204839,9.78E+12,eng,191,339,45,1/17/1973,New Directions,
28381,Dead Souls,Nikolai Gogol/Robert A. Maguire/Zlatko Crnković,3.99,140448071,9.78E+12,eng,464,47626,1221,7/29/2004,Penguin Classics,
28413,The Ladies' Paradise,Émile Zola/Robin Buss/Brian  Nelson,3.99,192836021,9.78E+12,eng,438,5525,342,09-01-2008,Oxford University Press,
28485,Elven Star (The Death Gate Cycle  #2),Margaret Weis/Tracy Hickman,3.99,553290983,9.78E+12,eng,367,15512,219,07-01-1991,Spectra Books,
28488,Elven Star (The Death Gate Cycle  #2),Margaret Weis/Tracy Hickman,3.99,593021754,9.78E+12,eng,367,76,5,12-01-1990,Bantam Books,
28561,The Twelfth Card (Lincoln Rhyme  #6),Jeffery Deaver,3.99,743491564,9.78E+12,en-US,576,468,36,05-01-2006,Pocket Star,
28898,Fundamentals of Heat and Mass Transfer [with IHT/FEHT 3.0 CD with User Guide Set],Frank P. Incropera/David P. DeWitt,3.99,470055545,9.78E+12,en-US,997,6,0,10/30/2006,Wiley,
29151,Yakitate!! Japan  Volume 2,Takashi Hashiguchi,3.99,142150720X,9.78E+12,eng,208,339,11,11/14/2006,VIZ Media LLC,
29159,焼きたて!!ジャぱん 9 [Yakitate!! Japan 9],Takashi Hashiguchi/橋口 たかし,3.99,4091263992,9.78E+12,jpn,190,2,0,10/18/2003,小学館,
29489,Hard Candy,Angela Knight/Sheri Gilmore/Morgan Hawke,3.99,1596321288,9.78E+12,en-US,350,564,23,6/30/2005,Loose Id  LLC,
29881,Famous Last Words,Timothy Findley,3.99,057120905X,9.78E+12,eng,416,1400,57,8/20/2001,Faber  Faber,
30891,The Summer of Katya,Trevanian,3.99,1400098041,9.78E+12,eng,288,2257,116,6/28/2005,Broadway Books,
30937,The Complete Stories of Evelyn Waugh,Evelyn Waugh,3.99,316926604,9.78E+12,eng,640,765,57,9/20/2000,Back Bay Books,
31250,Little Dorrit,Charles Dickens/Stephen J. Wall/Helen Small,3.99,141439963,9.78E+12,eng,1021,38955,1044,9/25/2003,Penguin Classics,
31864,Readings in Classical Chinese Philosophy,Philip J. Ivanhoe/Bryan W. Van Norden,3.99,872207803,9.78E+12,eng,416,341,21,12-01-2005,Hackett Publishing Company  Inc.,
32124,Deep Waters (Cetin Ikmen  #4),Barbara Nadel,3.99,747267197,9.78E+12,eng,448,301,24,07-01-2002,Headline,
32256,Call After Midnight & Under The Knife,Tess Gerritsen,3.99,037377172X,9.78E+12,en-US,555,249,20,4/25/2006,Harlequin,
32262,Life Support,Tess Gerritsen,3.99,671553046,9.78E+12,eng,400,11151,352,08-01-1998,Pocket Books,
32483,Shakespeare: The Biography,Peter Ackroyd,3.99,140007598X,9.78E+12,eng,608,1541,131,11/14/2006,Anchor,
32849,Adrift in the Pacific: Two Years Holiday (Extraordinary Voyages  #32),Jules Verne,3.99,1410102157,9.78E+12,eng,300,1956,39,4/24/2003,Fredonia Books (NL),
32884,Intimate Communion: Awakening Your Sexual Essence,David Deida/Lorrie Bortner,3.99,155874374X,9.78E+12,eng,270,265,26,11-01-1995,Health Communications,
32979,The Secret of the Old Clock (Nancy Drew Mystery Stories  #1),Carolyn Keene/Russell H. Tandy/Sara Paretsky,3.99,1557091552,9.78E+12,eng,210,53304,2118,09-01-1991,Applewood Books,
33532,Dracula,Bram Stoker,3.99,014062063X,9.78E+12,eng,449,1683,120,4/28/1994,Penguin Books,
33917,The Namesake,Jhumpa Lahiri,3.99,618485228,9.78E+12,eng,291,213178,10160,09-01-2004,Mariner Books,
33956,The Spook's Apprentice (The Last Apprentice / Wardstone Chronicles  #1),Joseph Delaney,3.99,99456451,9.78E+12,eng,325,2956,242,6/30/2005,Red Fox,
34324,The School Skeleton (A to Z Mysteries  #19),Ron Roy/John Steven Gurney,3.99,375813683,9.78E+12,en-US,96,1844,70,1/28/2003,Random House Books for Young Readers,
34523,The Flying Sorcerers: More Comic Tales of Fantasy,Peter Haining/Roald Dahl/Terry Pratchett/Angela Carter/Arthur C. Clarke/Kurt Vonnegut Jr./C.S. Lewis/P.G. Wodehouse/Michael Moorcock/L. Sprague de Camp/Fletcher Pratt/Eric Knight/Mervyn Peake/Piers Anthony/John Collier/Fredric Brown/Nelson S. Bond/Thomas M. Disch/Robert Bloch/Stephen Leacock/John Wyndham/Stanisław Lem/Cordwainer Smith/Robert Sheckley/William F. Nolan/Harry Harrison,3.99,1857237250,9.78E+12,eng,383,2226,19,02-04-1999,Orbit,
34627,Soldiers of Destruction: The SS Death's Head Division  1933-1945,Charles W. Sydnor Jr.,3.99,691008531,9.78E+12,eng,375,71,7,5/21/1990,Princeton University Press,
34988,The Scions of Shannara (Heritage of Shannara  #1),Terry Brooks,3.99,1857230752,9.78E+12,eng,512,26985,256,10-05-2006,Orbit,
35414,Allegiance (Star Wars),Timothy Zahn,3.99,345477383,9.78E+12,eng,324,6874,280,1/30/2007,Del Rey,
35959,The Bonesetter's Daughter,Amy Tan,3.99,6550436,9.78E+12,eng,352,437,49,10-01-2004,Harper Perennial,
35975,Bonesetter's Daughter,Amy Tan/Joan Chen,3.99,1597770760,9.78E+12,eng,11,177,49,01-01-2006,Phoenix Audio,
36076,The Speed of Trust: The One Thing that Changes Everything,Stephen M.R. Covey,3.99,074329730X,9.78E+12,eng,384,17073,528,10/17/2006,Free Press,
36198,Tell Me No Lies,Elizabeth Lowell,3.99,373771258,9.78E+12,en-US,576,2221,65,1/31/2006,HQN,
37083,Going on Being: Buddhism and the Way of Change,Mark Epstein,3.99,767904613,9.78E+12,eng,240,576,48,02-12-2002,Broadway Books,
37683,Fahrenheit 451,Ray Bradbury/Alfredo Crespo,3.99,8497930053,9.79E+12,spa,176,580,64,11/29/2004,Debolsillo,
37808,The Conquest of Gaul,Gaius Julius Caesar/F.P. Long/Cheryl Walker,3.99,760768951,9.78E+12,eng,288,56,8,7/16/2005,Barnes  Noble,
38030,Savannah Blues (Weezie and Bebe Mysteries  #1),Mary Kay Andrews,3.99,60519134,9.78E+12,en-US,404,16006,1049,07-10-2012,Harper Paperbacks,
38066,Jonah's Gourd Vine,Zora Neale Hurston,3.99,60916516,9.78E+12,eng,229,1679,82,1/22/1990,Amistad,
39401,Sweet Revenge,Lynsay Sands,3.99,843946806,9.78E+12,eng,400,1786,90,02-01-2004,Leisure Books,
39403,Love Is Blind,Lynsay Sands,3.99,843955007,9.78E+12,eng,342,3488,207,08-01-2006,Leisure Books,
39773,Slouching Toward Nirvana,Charles Bukowski/John   Martin,3.99,60577045,9.78E+12,eng,288,1937,105,01-03-2006,Ecco,
41707,Atlantis Found (Dirk Pitt  #15),Clive Cussler,3.99,425204030,9.78E+12,eng,530,21436,584,10/26/2004,Berkley Trade,
41899,Fantastic Beasts and Where to Find Them (Hogwarts Library),Newt Scamander/J.K. Rowling,3.99,439321603,9.78E+12,eng,128,259399,5513,06-01-2001,Arthur A. Levine Books,
41967,Evening Class,Maeve Binchy,3.99,752876821,9.78E+12,en-GB,528,35964,855,6/30/2005,Orion Publishing Group,
43037,The Call of the Wild  White Fang and Other Stories,Jack London,3.99,192835149,9.78E+12,eng,400,18720,192,8/20/1998,Oxford University Press  USA,
43763,Interview with the Vampire (The Vampire Chronicles  #1),Anne Rice,3.99,345476875,9.78E+12,eng,342,433413,7368,8/31/2004,Ballantine Books,
43812,Entrevista con el vampiro (Crónicas vampíricas  #1),Anne Rice/Marcelo Covián,3.99,8466616209,9.79E+12,spa,463,1307,93,06-01-2005,Ediciones B,
43884,Phantom (Sword of Truth  #10),Terry Goodkind,3.99,765305240,9.78E+12,eng,587,38420,452,7/18/2006,Tor Books,
43924,Promise Me (Myron Bolitar  #8),Harlan Coben,3.99,451219244,9.78E+12,eng,504,21149,1138,3/27/2007,Dutton,
43940,Object Thinking,David      West,3.99,735619654,9.78E+12,eng,334,155,21,7/23/2019,Microsoft Press,
44300,Smart Discipline: Fast  Lasting Solutions for Your Child's Self-Esteem and Your Peace of Mind,Larry J. Koenig,3.99,60936665,9.78E+12,en-US,208,13,2,03-02-2004,William Morrow Paperbacks,
45291,Walt Whitman: A Life,Justin Kaplan,3.99,60535113,9.78E+12,eng,464,217,17,07-08-2003,Harper Perennial Modern Classics,
66,The Changeling (Daughters of England  #15),Philippa Carr,3.98,449146979,9.78E+12,eng,369,345,12,8/28/1990,Ivy Books,
252,Sexus (The Rosy Crucifixion  #1),Henry Miller,3.98,802151809,9.78E+12,eng,506,7805,251,01-12-1994,Grove Press,
290,Jesus the Son of Man,Kahlil Gibran/جبران خليل جبران,3.98,394431243,9.78E+12,eng,216,1308,82,2/21/1995,Knopf,
565,The Zen of CSS Design: Visual Enlightenment for the Web,Dave Shea/Molly E. Holzschlag,3.98,321303474,7.85E+11,en-US,296,793,28,2/17/2005,Peachpit Press,
764,Del amor y otros demonios,Gabriel García Márquez,3.98,307350444,9.78E+12,spa,176,4508,278,02-07-2006,Plaza y Janes,
1078,The Good Earth (House of Earth  #1),Pearl S. Buck,3.98,1416500189,9.78E+12,eng,418,200744,7656,03-04-2009,Howard Publishing Co,
1625,Twelfth Night,William Shakespeare,3.98,743482778,9.78E+12,eng,272,138101,2513,07-01-2004,Simon Schuster,
1845,Into the Wild,Jon Krakauer,3.98,385486804,9.78E+12,eng,207,800349,18198,1/20/1997,Anchor Books,
2326,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),Douglas Adams,3.98,1597770078,9.78E+12,eng,6,58,15,9/30/2005,Phoenix Audio,
2330,The Languages of Tolkien's Middle-Earth,Ruth S. Noel/J.R.R. Tolkien,3.98,395291305,9.78E+12,eng,207,4685,74,5/28/1980,Houghton Mifflin Company,
2367,Brave Companions: Portraits in History,David McCullough,3.98,671792768,9.78E+12,eng,240,3460,482,11-01-1992,Simon Schuster,
2613,Unleashing the Ideavirus: Stop Marketing AT People! Turn Your Ideas into Epidemics by Helping Your Customers Do the Marketing thing for You.,Seth Godin/Malcolm Gladwell,3.98,786887176,9.78E+12,en-US,234,4600,88,10-10-2001,Hachette Books,
2817,A Full House: An Austin Family Christmas (Austin Family  #5.6),Madeleine L'Engle/Mary Chambers,3.98,877880204,9.78E+12,eng,48,235,4,03-07-2000,Shaw,
2822,The Birth of Tragedy,Friedrich Nietzsche,3.98,1419154079,9.78E+12,eng,84,32,0,6/17/2004,Kessinger Publishing,
2823,The Birth of Tragedy,Friedrich Nietzsche/Michael Tanner/Shaun Whiteside,3.98,140433392,9.78E+12,en-US,160,10147,301,11/27/2003,Penguin Classics,
3388,Corelli's Mandolin,Louis de Bernières,3.98,067976397X,9.78E+12,eng,437,62954,1791,8/29/1995,Vintage,
3479,Sugarplums and Scandal  (Love at Stake #2.5; Bed-and-Breakfast Mysteries #22.5),Lori Avocato/Dana Cameron/Mary Dahiem/Suzanne Macpherson/Cait London/Kerrelyn Sparks/Mary Daheim,3.98,61136956,9.78E+12,eng,327,1967,66,10/31/2006,Avon,
3701,Collected Short Stories,Graham Greene,3.98,140186123,9.78E+12,eng,368,295,22,04-01-1993,Penguin Books,
3754,Dr No / Moonraker / Thunderball / From Russia with Love / On Her Majesty's Secret Service / Goldfinger,Ian Fleming,3.98,862731585,9.78E+12,eng,862,0,0,01-01-1984,Heinemann-Octopus,
3788,Thursday's Child (Margaret Thursday  #1),Noel Streatfeild,3.98,440486874,9.78E+12,eng,256,1059,38,12-01-1985,Yearling,
4411,Eden in the East: The Drowned Continent of Southeast Asia,Stephen Oppenheimer,3.98,753806797,9.78E+12,eng,575,99,15,07-01-1999,Orion Publishing,
4451,People of the Lie: The Hope for Healing Human Evil,M. Scott Peck,3.98,684848597,9.78E+12,en-CA,272,6256,459,01-02-1998,Touchstone,
4579,The Far Side of Evil,Sylvia Engdahl,3.98,142402931,9.78E+12,eng,324,60,9,1/13/2005,Firebird,
4588,Extremely Loud and Incredibly Close,Jonathan Safran Foer,3.98,618711651,9.78E+12,eng,326,335477,19241,04-04-2006,Mariner Books,
4610,Catch-22,Joseph Heller,3.98,99477319,9.78E+12,eng,519,5517,452,10-06-1994,Vintage,
4832,Midnight's Children,Salman Rushdie,3.98,330267140,9.78E+12,eng,463,364,46,04-08-1982,Picador,
5113,Franny and Zooey,J.D. Salinger,3.98,316769029,9.78E+12,eng,201,167157,4994,1/30/2001,Back Bay Books,
5210,The Good Earth (House of Earth  #1),Pearl S. Buck,3.98,743272935,9.78E+12,eng,357,4080,501,9/15/2004,Washington Square Press,
5534,Men's Health: Book of Muscle - The World's Most Complete Guide to Building Your Body,Ian King/Lou Schuler/Frederick Deluvier,3.98,1579547699,9.78E+12,en-US,364,256,13,10/17/2003,Rodale Books,
5587,Power  Faith  and Fantasy: America in the Middle East 1776 to the Present,Michael B. Oren,3.98,393058263,9.78E+12,eng,832,1510,216,1/16/2007,W. W. Norton  Company,
5882,The Sword of Cortés (Pirates of the Caribbean: Jack Sparrow  #4),Rob Kidd/Jean-Paul Orpinas/Walt Disney Company,3.98,1423100611,9.78E+12,en-US,122,644,14,10-01-2006,Disney Press,
6159,Reservation Blues,Sherman Alexie,3.98,802141900,9.78E+12,eng,306,11163,772,02-07-2005,Grove Press,
6407,Blessings from the Other Side: Wisdom and Comfort from the Afterlife for This Life,Sylvia Browne/Lindsay Harrison,3.98,451206703,9.78E+12,en-US,208,37,2,10-01-2002,NAL,
6553,The Manhattan Hunt Club,John Saul,3.98,345490649,9.78E+12,eng,384,4889,221,3/28/2006,Ballantine Books,
6992,The Seven Daughters Of Eve,Bryan Sykes,3.98,552152188,9.78E+12,eng,368,153,14,07-01-2002,Corgi,
7035,Morality for Beautiful Girls (No. 1 Ladies' Detective Agency #3),Alexander McCall Smith,3.98,1400031362,9.78E+12,eng,227,33028,1493,11-12-2002,Random House Anchor,
7055,Ein Koch für Mma Ramotswe (No. 1 Ladies' Detective Agency  #3),Alexander McCall Smith,3.98,3485009601,9.78E+12,ger,240,2,2,02-01-2003,Nymphenburger,
7530,Autobiography of a Fat Bride: True Tales of a Pretend Adulthood,Laurie Notaro,3.98,037576092X,9.78E+12,en-US,257,8009,455,07-08-2003,Villard,
7997,Castaways of the Flying Dutchman (Flying Dutchman  #1),Brian Jacques/Ian Schoenherr,3.98,142501182,9.78E+12,eng,356,8025,261,3/31/2003,Firebird,
8023,Mr. Happy,Roger Hargreaves,3.98,1405211997,9.78E+12,eng,36,1,0,4/30/2004,Egmont Children's Books,
8205,Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family  Friends  and Neighbors (Writings to Young Women on Laura Ingalls Wilder #3),Laura Ingalls Wilder/Stephen W. Hines,3.98,1400307864,9.78E+12,eng,128,41,2,05-08-2006,Thomas Nelson,
8528,Rat Race,Dick Francis,3.98,425210766,9.78E+12,eng,304,2400,93,07-05-2006,G.P. Putnam's Sons,
8771,When I Feel Angry,Nancy Cote/Cornelia Maude Spelman,3.98,807588970,9.78E+12,eng,24,113,4,01-01-2000,Albert Whitman  Company,
9582,Ein Platz für Hot Dogs: Another Roadside Attraction,Tom Robbins/Pociao/Roberto de Hollanda,3.98,3499154293,9.78E+12,ger,376,3,0,06-01-1997,Rowohlt Verlag,
9862,Tan fuerte  tan cerca,Jonathan Safran Foer,3.98,8426415164,9.79E+12,eng,457,47,1,9/30/2005,Lumen,
9981,Der Prozess,Franz Kafka,3.98,805232117,9.78E+12,ger,0,2,0,05-05-1988,Schocken,
10034,The Age of Reason,Jean-Paul Sartre,3.98,679738959,9.78E+12,eng,408,9477,313,07-07-1992,Vintage International,
10583,Pet Sematary,Stephen King,3.98,1416524347,9.78E+12,eng,576,257466,3768,11-01-2005,Pocket Books,
10932,Just One More Day: A Memoir,Susan    Lewis,3.98,99486830,9.78E+12,eng,340,180,25,01-05-2006,Arrow Books,
11466,This Boy's Life,Tobias Wolff,3.98,802136680,9.78E+12,eng,304,22828,1304,1/20/2000,Grove Press,
11663,Rabbit Novels: Rabbit  Run and Rabbit Redux,John Updike,3.98,345464567,9.78E+12,eng,640,811,55,11-04-2003,Ballantine Books,
12050,A Hundred Camels in the Courtyard,Paul Bowles,3.98,872860027,9.78E+12,eng,90,313,23,01-01-2001,City Lights Publishers,
12220,A Streetcar Named Desire,Tennessee Williams,3.98,822210894,9.78E+12,eng,107,235224,2409,12-01-1952,Dramatists Play Service,
12222,A Streetcar Named Desire,Tennessee Williams/Arthur  Miller,3.98,811216020,9.78E+12,en-US,192,3458,337,9/17/2004,New Directions,
12250,Greek Lyrics,Richmond Lattimore,3.98,226469441,9.78E+12,eng,82,234,21,9/15/1960,University of Chicago Press,
12315,The Birth of Tragedy,Friedrich Nietzsche/Clifton Fadiman,3.98,486285154,9.78E+12,eng,92,210,20,06-01-1995,Dover Publications  Inc.,
12620,The Chomsky Reader,Noam Chomsky,3.98,1852421177,9.78E+12,eng,492,1643,38,06-01-1988,Serpent's Tail,
12975,Twelfth Night,William Shakespeare/Alan Durband,3.98,812036042,9.78E+12,eng,256,157,18,08-01-1996,Barrons Educational Series,
12980,Twelfth Night,William Shakespeare/Barbara A. Mowat/Paul Werstine,3.98,743484967,9.78E+12,eng,222,188,14,08-01-2005,Simon  Schuster,
12982,Twelfth Night,William Shakespeare,3.98,141014709,9.78E+12,en-GB,240,199,21,04-07-2005,Penguin Classics,
13142,Cat & Mouse (Alex Cross #4),James Patterson,3.98,446692646,9.78E+12,eng,432,242,15,08-01-2003,Grand Central Publishing,
13357,Eragon: Prima Official Game Guide,Prima Publishing,3.98,761555528,9.78E+12,eng,176,120,1,11/14/2006,Prima Games,
